"","x_TRUE","Temperature","TempError","y_TRUE","D47error","D47","Material"
"1",10.2761331681602,10.1606920207593,-0.115441147400947,0.631281011553963,0.0112578091122834,0.642538820666247,1
"2",11.6149485542431,11.4396096757635,-0.175338878479539,0.670678331480937,0.0106471305886528,0.68132546206959,1
"3",12.7175764324825,12.6065408665274,-0.111035565955111,0.7316760454179,0.009096439676931,0.740772485094831,1
"4",9.89573622816973,9.9348973454649,0.0391611172951633,0.587324608718634,0.00920627682110762,0.596530885539742,1
"5",12.5915656525728,12.6151327371044,0.0235670845316173,0.719306257078282,-0.00440162021182115,0.714904636866461,1
"6",12.2602478892033,12.2125611426031,-0.0476867466001551,0.700023648941757,0.00881894391856892,0.708842592860325,1
"7",12.3708354632245,12.2231177769338,-0.147717686290759,0.756400762522122,0.016254474859151,0.772655237381273,1
"8",14.4332204254305,14.332742789656,-0.100477635774513,0.828417679634078,0.000478150176803389,0.828895829810882,1
"9",9.76228516884402,9.95205378060751,0.189768611763491,0.626246164692964,-0.0122410471249535,0.614005117568011,1
"10",14.7347374441798,14.7657082434171,0.0309707992373603,0.780450298492502,0.00992201538590667,0.790372313878409,1
